mag,time,x,y,nnd,parent,T,R
1.419757185,2848.358,18.042858,31.843276,2.7172466173373525e-06,2219,0.0003780538466171972,0.007187459251244524
1.471352551,2848.436,13.671937,29.461816,1.3025595163708909e-06,2225,2.8628479250851702e-05,0.04549873239711605
1.414832847,2848.657,15.744133,22.713256,3.221767887656347e-06,2223,0.00023137423628050906,0.013924488479998276
1.435544392,2848.766,15.411375,28.52253,1.0877440819484142e-06,2226,0.000112644403696349,0.009656441387719556
1.473688291,2848.852,18.147945,26.015932,3.116757466178242e-07,2063,0.011376409275015929,2.7396671399850623e-05
1.261570159,2849.556,17.406722,28.02015,2.512046836259953e-07,2190,0.003836939610198725,6.547006446447167e-05
1.412750263,2849.771,15.001346,32.133939,4.133359350190006e-06,2219,0.0007375357344166485,0.005604283504255252
1.395554679,2850.204,21.259588,25.741988,9.20551005341811e-06,2229,0.0004599874620925346,0.020012523844761355
1.538768195,2850.505,17.425678,20.027265,1.6608948671608763e-06,1008,0.10656078802597388,1.5586360592191173e-05
1.327262134,2850.746,14.041058,31.04781,2.30735408672896e-06,2231,0.00036139924699913234,0.006384501644339342
1.442856242,2851.104,16.97275,24.168174,2.3052815570372595e-07,2218,0.0013183310715051977,0.00017486362924035585
1.466543317,2851.463,17.273974,22.831251,7.133965233625583e-07,2235,0.00012755342075091014,0.005592923491685094
1.370280547,2851.89,14.289585,27.055012,1.0568242751142402e-06,2155,0.00681826568376272,0.0001549989871516744
1.516573282,2852.227,14.355065,30.322195,8.891471872484413e-07,2163,0.0048009993745257796,0.00018520043805176858
1.571030501,2852.529,15.34648,32.515423,1.201064656141454e-06,2238,9.673585119007048e-05,0.012415920688820466
1.441552297,2852.679,16.966186,24.232314,2.3527104366664194e-08,2235,0.0005596006620682633,4.204266714000816e-05
1.535878477,2852.824,17.597568,25.938573,4.550727606994944e-07,2240,5.161333836282412e-05,0.008816960404701757
1.571671339,2853.635,16.019959,23.135428,2.08372370137423e-06,2240,0.0003402920791370538,0.006123338828979923
1.426018824,2853.933,16.408267,29.505569,3.4706576703037046e-06,2142,0.008966032267894414,0.00038708958060874285
1.447819378,2854.248,17.742938,26.828198,4.869570419824069e-07,2173,0.00719245623803046,6.770385885806271e-05
1.594013104,2854.347,20.388063,18.190691,1.4524241195313413e-07,778,0.13551046057107174,1.071816975169664e-06
1.474882016,2854.575,15.188916,25.553155,2.0731042012431167e-06,2244,0.00011537575381183768,0.017968283046922235
1.540557655,2854.67,16.080665,32.498503,1.0934680632660813e-06,2239,0.0006352453932050974,0.001721331748269823
1.277293708,2854.766,17.724598,34.122208,3.34325113536695e-07,2247,2.9730697120122857e-05,0.011245115181319147
1.382934597,2854.932,23.678763,25.344915,1.908574818681074e-06,2195,0.007113368987323778,0.0002683081423278066
1.509645061,2855.252,14.29811,34.088431,2.137393041392948e-06,2247,0.00018024235129070082,0.011858439629128505
1.383730855,2855.465,15.905417,31.577122,6.542611057347484e-07,2247,0.0002462073355260306,0.0026573582965629216
1.429530517,2855.781,23.84238,17.097989,8.824893104089023e-06,2245,0.00041194487973072346,0.02142250951112101
1.310762237,2855.947,29.391399,27.413535,1.0605565328253563e-05,2252,6.009570515832814e-05,0.17647792467551784
1.502815494,2856.234,18.388834,33.711947,1.888817399138462e-06,2248,0.0006583071973026507,0.0028692036284544763
1.360133297,2856.332,16.258453,30.493938,8.623193652490876e-07,2254,3.2004284777622044e-05,0.026943872398361997
1.344838886,2856.766,19.132326,28.9587,4.350680540049007e-06,2255,0.00017322246655798122,0.02511614472706254
1.448539444,2857.333,18.183889,21.534867,1.5300191026155072e-07,1826,0.04218039511036294,3.627322832354432e-06
1.608636449,2857.41,19.258598,22.63983,1.817523631285967e-07,2257,2.7140497096408596e-05,0.006696721968023471
1.491659109,2857.705,17.665806,29.228763,2.813769336717822e-06,2256,0.0003829305312117382,0.0073479890146496895
1.524140318,2857.82,19.840899,26.672112,8.352492338637181e-07,2259,3.81498482921289e-05,0.02189390708628446
1.440442426,2858.346,19.620797,24.018773,1.243127872822999e-06,2258,0.0002634120854121323,0.004719327402453883
1.666890449,2858.514,18.827252,20.886364,1.2069795904145141e-06,2257,0.0004162717801422733,0.0028994989523478936
1.60462603,2858.664,19.681931,21.142995,7.991086010540262e-08,2262,3.889348421428638e-05,0.002054607904633283
1.324477488,2859.317,19.039772,24.466308,7.144566475204414e-07,2261,0.0003461712117530253,0.0020638823312383587
1.502828657,2859.757,15.939543,27.370302,2.335346569609312e-06,1834,0.026380749999027394,8.852464655839624e-05
1.486164038,2860.129,17.652101,26.989796,4.694042942022101e-07,2244,0.002074999413357421,0.00022621900092140154
1.80728268,2860.225,23.353771,13.768574,7.276705574797197e-06,2266,3.209385676018939e-05,0.22673203875651174
1.697559685,2860.366,21.829901,23.500248,2.3599627077384274e-06,2267,3.0010324436681238e-05,0.07863836036553723
1.341227466,2860.446,15.533553,33.67695,2.4891244979175864e-06,2268,1.986765662340499e-05,0.12528525860394057
1.503428464,2860.581,17.146617,28.12308,6.78403700749497e-07,2266,0.0001511085755792947,0.0044895115856181346
1.500594771,2860.668,21.409655,16.970607,1.57864285231436e-06,2267,9.428775691807742e-05,0.016742819045806493
1.399734645,2861.299,17.550817,28.623695,3.589225450906015e-07,2270,0.0002342783568132989,0.0015320345847253578
1.440695262,2861.613,17.415148,21.860573,3.030666084806991e-06,2206,0.005769550100024609,0.0005252863797463278
1.440029452,2861.706,14.554345,35.376163,5.912615671237211e-06,2269,0.0005164524602772412,0.011448518742776852
1.874266484,2861.806,20.192787,21.693339,1.198386212743854e-06,2273,6.878197259809767e-05,0.017422969529329816
1.516095667,2861.936,19.072613,20.629975,9.2975943278472e-08,2275,2.518196415773404e-05,0.0036921640701294005
1.827835731,2862.363,14.424252,30.527273,8.543109178537896e-07,2238,0.003246737045238789,0.00026312907573054084
1.423952345,2862.434,17.585186,26.698576,3.545423782806745e-07,2266,0.0007705868732525321,0.0004600939758864619
1.703345127,2862.664,13.922162,28.829775,3.0511796504909223e-07,2277,6.223960687172115e-05,0.004902311894063778
1.555395809,2862.777,18.246705,25.842835,4.922244151477251e-07,2278,0.0001251514590870486,0.003933029776387668
1.681889468,2863.533,16.367522,26.789125,1.914730403694017e-06,2278,0.00040099549136061454,0.00477494247428359
1.519303352,2863.662,18.869318,15.759297,3.832202169502064e-06,2281,3.2750337293143024e-05,0.11701260158637865
1.528638402,2863.782,28.04444,4.167078,8.644396998900422e-06,2282,3.829081192029278e-05,0.22575642994708076
1.425211798,2864.151,15.219161,32.811325,1.5879915204049398e-06,2239,0.003448305445973507,0.00046051359001830734
1.399201021,2864.273,17.973058,21.094736,2.6012518914249586e-06,2257,0.0024461694785667242,0.0010633980655130654
1.687059936,2864.36,16.47349,25.871905,4.460550352021917e-07,2281,0.00020995758869346147,0.002124500657384826
1.87736833,2864.468,14.316031,31.266069,5.362096596156316e-07,2277,0.0004352636958963665,0.0012319190979421812
1.419559162,2864.921,16.122231,29.42481,7.29560753214737e-07,2287,8.736756497028626e-05,0.008350475985714619
1.518523135,2865.425,16.981091,29.779771,5.677259771683117e-07,2143,0.013753216190961233,4.127950650128131e-05
1.539708301,2865.833,13.701248,33.638556,2.025858738366106e-06,2287,0.00026325988120191635,0.007695280910699429
1.795828092,2866.128,17.933545,16.441657,3.019279694992482e-06,2282,0.0007868761849598618,0.0038370454624274764
1.355189899,2866.255,14.685406,29.538137,1.5713110285534516e-06,2287,0.00034464865033539336,0.004559167798928959
1.562481795,2866.442,17.500341,25.714153,1.3219790392427597e-06,2241,0.00424526344421143,0.0003114009428661785
1.518160672,2866.579,15.493648,31.770283,1.1095540377720711e-06,2287,0.00040713671004925735,0.002725261589989839
1.357822896,2866.801,17.896006,25.723701,6.985186933243482e-08,2293,0.00010780521891563702,0.0006479451554854445
1.359755825,2867.36,13.122025,27.397701,5.981083520442821e-06,2279,0.0011567825330934286,0.0051704476419162475
1.457385976,2867.911,24.345828,26.752236,2.7843579494726897e-05,2293,0.00044113054759640656,0.06311868367864922
1.46520917,2868.277,15.676933,29.962145,2.418658008683299e-06,2288,0.001232101697719921,0.0019630343933128023
1.743743496,2868.481,17.374305,23.074314,2.2545162682320014e-06,2236,0.005848453999439501,0.00038548927091639395
1.449885102,2868.606,17.166795,24.716347,1.4414480851781884e-07,2299,2.9091316588870228e-05,0.00495490838571967
1.489337844,2868.775,15.828715,30.598818,2.8488005330355477e-07,2298,0.0001714654532789131,0.0016614428612634672
1.372436294,2868.865,17.245672,29.631461,2.2481780922483853e-07,2301,2.9954013601094865e-05,0.007505431900338762
1.362506369,2869.254,22.768018,26.275139,3.4425252643720777e-06,2297,0.0004675205768642666,0.0073633663088406315
1.410831605,2869.715,16.396027,32.502817,2.165141722516088e-06,2247,0.0046593576892940995,0.00046468673729234785
1.424726863,2869.834,13.368167,27.863929,1.3468989419499837e-06,2296,0.0009879721372327605,0.001363296484982412
1.429729637,2869.959,14.529627,30.732052,2.9466187401112037e-07,2277,0.0015706712750730512,0.00018760251026900314
1.595525566,2870.214,21.14591,21.845316,1.4926346648110974e-06,1464,0.06994645865542513,2.133967456685996e-05
1.671589761,2870.409,14.931032,28.803519,1.6580764557319382e-06,2306,0.0001628644375017921,0.01018071520809258
1.510277523,2870.487,19.175781,23.330287,9.046040765504359e-07,2307,7.825804281604945e-05,0.011559247382109544
1.38039275,2870.663,20.114522,19.899587,1.2405429149412019e-06,2307,0.00012871011437506894,0.00963827062825992
1.409660912,2870.751,16.905679,30.625315,1.0487355018051545e-06,2308,8.809311064128854e-05,0.011904852651594532
1.577380681,2870.981,18.797561,25.121619,8.7362015560739e-07,2220,0.008557356558363453,0.00010208995612711329
1.477589658,2871.49,16.333977,26.170087,7.278482861800331e-07,2286,0.0017970415618945462,0.0004050258500491735
1.682016325,2871.603,18.451457,15.143724,4.159883566638148e-06,2291,0.0011842154720277196,0.003512775896699967
1.673793642,2871.814,12.08291,30.854868,6.60782073494278e-06,2308,0.0003619029837747147,0.0182585417396176
1.411755731,2871.936,17.757644,34.096741,2.036114717555776e-07,2248,0.0076996829548281595,2.6444137109295014e-05
1.804341799,2872.315,14.527868,31.189346,2.5568223801151593e-07,2287,0.0015134068042425893,0.00016894481860049295
1.494113301,2872.623,15.940517,26.90413,6.599497312380386e-07,2175,0.01526741497397811,4.3226029577558585e-05
1.4161703,2873.266,14.95551,26.515872,7.320641973991091e-07,2318,0.0002125725754623027,0.0034438318104158838
1.433089642,2873.385,22.709306,13.637026,2.8995247600283413e-06,2267,0.002800963614088797,0.0010351882992852115
1.439325487,2873.507,14.220829,33.881291,1.6231972267312813e-06,2250,0.005904637528971451,0.0002749020949663665
1.292341783,2873.613,18.332565,23.680413,2.6833203342087416e-06,2309,0.0010102157849656796,0.0026561853161895534
1.639693316,2873.7,19.566124,12.697182,2.600424094171659e-06,2320,0.00011346774732860899,0.02291773790697267
1.462919319,2873.951,17.188309,24.314053,9.518598545881548e-07,2322,0.00014839858710666794,0.006414211032238224
1.360058639,2874.328,18.745698,15.996874,1.2543820533356356e-06,2282,0.003403414999505608,0.0003685657063619486
1.580983066,2874.504,14.340929,29.333523,1.7829616710455324e-06,2308,0.0010547990879413898,0.0016903329661815208
1.585518989,2874.748,13.732588,28.674058,1.6694576141310776e-07,2326,7.138992102217232e-05,0.0023385060387061873
1.655344558,2875.54,19.154891,23.630004,7.326356160650587e-07,2309,0.0016329559697478792,0.0004486560750184674
1.541488281,2875.671,14.302313,28.493832,3.254041333118998e-07,2327,0.0002683359136264758,0.0012126745500226374
1.532441233,2875.879,14.105895,30.23485,2.0497948898826502e-07,2185,0.013237863117348607,1.548433362478521e-05
1.488478749,2876.118,13.417395,27.974275,2.698446793126644e-07,2305,0.0022903665631713367,0.00011781724534915767
1.693536134,2876.58,17.895842,26.655012,2.535041620901214e-06,2244,0.007879423040146027,0.0003217293459159457
1.499609338,2876.811,16.122288,30.035243,9.310043757463917e-07,2196,0.009870032706629242,9.432637189956619e-05
1.622388921,2877.147,16.651277,25.320806,8.80101949407056e-07,2332,0.00014161093783260606,0.00621492917762749
1.598206014,2877.373,18.454941,29.330077,1.749998888250663e-06,2334,6.238353739953515e-05,0.02805225482875075
1.445921947,2877.647,11.608676,36.659815,5.028884930344268e-06,2224,0.009185134463248965,0.0005475025924188213
1.461018744,2877.79,16.998063,27.622675,1.1189053400911144e-06,2332,0.0003022032359390763,0.00370249291545205
1.482823878,2878.182,15.940183,26.152605,8.660902582590861e-07,2334,0.00028569451862158217,0.0030315256394760214
1.292524334,2878.262,15.530988,25.241065,8.569629450942059e-08,2338,2.6870788822935305e-05,0.003189199062004288
1.386146074,2878.397,16.16073,27.419908,3.4503306424557096e-07,2338,7.221524496134269e-05,0.00477784246844651
1.344012172,2878.482,16.715917,30.789712,8.539177286314237e-07,2340,3.270755378164407e-05,0.02610766107218493
1.409621773,2878.604,16.617868,32.70954,5.501353237674097e-07,2341,4.981029182093803e-05,0.011044611538215428
1.462951513,2878.858,13.658953,36.804329,4.46914671420159e-06,2342,9.456421780860236e-05,0.04726044182216076
1.44530098,2878.931,17.679909,21.550363,4.979347229335796e-06,2273,0.00617184560338118,0.0008067841532859982
1.785115045,2879.484,16.135842,25.445948,6.137983818694924e-07,2334,0.0006450899420470805,0.0009514927173127364
1.400262394,2879.603,18.509845,29.419993,4.721367507017899e-08,2335,0.0006368458395117074,7.413674101471623e-05
1.638036025,2879.685,17.925249,17.178968,2.8061003590133927e-06,2345,4.4135175096668755e-05,0.06357968112434637
1.480611058,2879.787,18.359048,27.033755,6.935112798038603e-07,2345,6.65321296233037e-05,0.010423704813455262
1.651926627,2879.951,15.923745,23.041614,8.766894610409654e-07,2345,0.00010254291925445975,0.008549488033059256
1.50741265,2880.614,15.012576,27.098166,1.5676019608691525e-06,2345,0.00024812312367778654,0.0063178390535855306
1.548961062,2880.726,14.793078,35.083703,3.1158950421700102e-06,2350,3.634065119848794e-05,0.0857413100593986
1.45050314,2880.845,16.478897,27.545351,4.580286727146349e-07,2350,7.495259309675226e-05,0.006110911628145945
1.537683229,2881.175,23.412516,7.330272,1.0119938383511567e-05,114,0.21749998910100937,4.652845466953912e-05
1.514365339,2881.279,13.245886,30.20485,3.961578020646787e-06,2330,0.0016915471768903837,0.0023419849441796013
1.76243139,2881.391,17.259946,22.504825,1.7204896191000217e-06,2349,0.00038131695319604795,0.004511967287789221
1.425619732,2881.879,14.408999,30.945731,5.144312794043797e-07,2317,0.002044029067984236,0.00025167512901942116
1.471702637,2882.513,15.265612,32.360804,1.5361638389192799e-06,2239,0.008896402554815932,0.00017267247400891287
1.656795092,2882.612,12.053022,33.956655,8.457851839492851e-07,2357,3.377668987408177e-05,0.025040499442140145
1.741216467,2882.761,16.97961,23.487475,6.929352556356813e-07,2355,0.0003105715737102642,0.0022311612339709127
